
MC properties:
   MC Sweeps:       70000
   Mesh disp:       1.500000
   Bias type:       Minimum
   Bias strength:   20.000000
   Bias location:   21.130435
   InitialHeight:   21.130435
   RandSeed:        2
   Boundary Cond:   Frame

Mesh Properties:
   Bending Modulus: 20.000000
   Lx:              840.000000
   Ly:              840.000000
   Node nums in x:  70
   Node nums in y:  70

Particle Properties:
   Ptype num:       3
   Lengths:         3.5 17.5 20.0 7.5 17.5 30.0
   Binding str:     10.5 0.0 4.75
   Binding ranges:  4.0 0.0 4.0
   Densities:       200.0 4000.0 500.0 200.0 7520.0 480.0
   PDiam:           4.000000

Output Options:
   Tag:             Z_21.130434782608695
   OutputDir:       ../Simulation_Results/
   Framenums:       0
   Datanums:        50000
   Histbnums:       0

Restart Info:
   Inputfilename:   None
   Equil option:    No

Error Check:        Naw

#Sweep(1) TAcc(2) NAcc(3) SHAcc(4) TotE(5) MeshE(6) BiasE(7) Veff(8) ZBot(9) ZTop(10) TotAreaBot(11) TotAreaTop(12) TotPop(13) TotPopBot(14) TotPopTop(15) ThetaValTop(16) ThetaValBot(17) NBot1(18) NBot2(19) NBot3(20) NTop1(21) NTop2(22) NTop3(23) Bonds1(24) Bonds2(25) Bonds3(26) 
21 0.55 0.55 0.47 2849.091464 2098.798916 13.230834 737.061714 -11.193147 11.826873 705600.000000 707925.492056 1027.181552 374.345625 652.835927 20.320175 0.316863 18.021042 316.739378 39.585205 16.970752 635.865176 0.000000 0.000000 0.000000 0.000000 
22 0.55 0.55 0.47 2868.575986 2118.436780 13.129742 737.009464 -11.193147 11.850612 705600.000000 707970.479723 1027.183860 374.348263 652.835598 20.323537 0.328732 18.021298 316.742181 39.584783 16.976749 635.858849 0.000000 0.000000 0.000000 0.000000 
23 0.55 0.55 0.50 2823.447804 2072.229127 14.202388 737.016289 -11.193147 11.879225 705600.000000 707979.101181 1027.183551 374.347914 652.835638 20.291247 0.343039 18.019976 316.743099 39.584839 16.977248 635.858390 0.000000 0.000000 0.000000 0.000000 
24 0.55 0.55 0.48 2855.844251 2104.670308 14.204980 736.968963 -11.193147 11.886741 705600.000000 707873.677655 1027.185699 374.350337 652.835362 20.291247 0.346797 18.030130 316.735752 39.584455 16.972807 635.862555 0.000000 0.000000 0.000000 0.000000 
25 0.55 0.55 0.48 2775.527575 2023.012304 15.557776 736.957495 -11.193147 11.877689 705600.000000 707822.038372 1027.186202 374.350914 652.835288 20.251782 0.342271 18.029639 316.736913 39.584363 16.974668 635.860620 0.000000 0.000000 0.000000 0.000000 
26 0.55 0.55 0.48 2781.280968 2029.912960 14.456246 736.911762 -11.193147 11.876037 705600.000000 707805.654482 1027.188233 374.353229 652.835004 20.283686 0.341445 18.031715 316.737521 39.583993 16.978074 635.856930 0.000000 0.000000 0.000000 0.000000 
27 0.55 0.55 0.54 2794.185370 2048.907932 8.830622 736.446815 -11.582578 11.791286 705600.000000 707849.995995 1027.208910 374.376785 652.832125 20.466367 0.104354 18.057843 316.738587 39.580355 17.007713 635.824413 0.000000 0.000000 0.000000 0.000000 
28 0.55 0.55 0.54 2859.637754 2114.177870 9.005926 736.453958 -11.582578 11.812633 705600.000000 707901.707660 1027.208567 374.376407 652.832160 20.459887 0.115027 18.052930 316.743094 39.580383 17.011747 635.820412 0.000000 0.000000 0.000000 0.000000 
29 0.55 0.55 0.52 2847.261187 2096.679480 14.141242 736.440465 -11.582578 11.817602 705600.000000 707925.160961 1027.209139 374.377074 652.832065 20.289976 0.117512 18.048838 316.747931 39.580305 17.017433 635.814632 0.000000 0.000000 0.000000 0.000000 
30 0.55 0.55 0.52 2834.263173 2084.832172 12.967739 736.463261 -11.582578 11.820490 705600.000000 707936.226448 1027.208115 374.375913 652.832202 20.325649 0.118956 18.045779 316.749645 39.580489 17.017749 635.814453 0.000000 0.000000 0.000000 0.000000 
31 0.55 0.55 0.53 2867.442224 2116.008773 14.844003 736.589448 -11.602875 11.745349 705600.000000 707937.840120 1027.202508 374.369523 652.832985 20.269072 0.071237 18.039508 316.748535 39.581479 17.008889 635.824096 0.000000 0.000000 0.000000 0.000000 
32 0.55 0.55 0.53 2920.799675 2170.065704 14.168427 736.565543 -11.602875 11.736529 705600.000000 708019.519930 1027.203565 374.370730 652.832835 20.288890 0.066827 18.039869 316.749605 39.581257 17.011390 635.821445 0.000000 0.000000 0.000000 0.000000 
33 0.55 0.55 0.52 2878.682521 2126.172156 16.006890 736.503475 -11.602875 11.747909 705600.000000 708004.698337 1027.206302 374.373860 652.832441 20.235962 0.072517 18.039191 316.753914 39.580756 17.019492 635.812949 0.000000 0.000000 0.000000 0.000000 
34 0.55 0.55 0.55 2853.834803 2116.736373 1.899989 735.198441 -11.602875 12.391358 705600.000000 708022.573400 1027.264116 374.439842 652.824274 20.835091 0.394242 18.073897 316.795284 39.570661 17.141122 635.683152 0.000000 0.000000 0.000000 0.000000 
35 0.55 0.55 0.55 2850.855464 2111.505419 4.150401 735.199644 -11.602875 12.397323 705600.000000 708025.961136 1027.264055 374.439777 652.824279 20.683634 0.397224 18.072554 316.796551 39.570671 17.142314 635.681965 0.000000 0.000000 0.000000 0.000000 
36 0.55 0.55 0.56 2895.589633 2154.874183 5.412690 735.302759 -11.602875 12.333773 705600.000000 708062.119652 1027.259495 374.434568 652.824927 20.616667 0.365449 18.071138 316.791807 39.571623 17.131384 635.693543 0.000000 0.000000 0.000000 0.000000 
37 0.55 0.55 0.56 2919.315471 2178.435020 5.570419 735.310032 -11.602875 12.342925 705600.000000 708089.059346 1027.259172 374.434199 652.824972 20.609210 0.370025 18.070716 316.792040 39.571444 17.130934 635.694038 0.000000 0.000000 0.000000 0.000000 
38 0.55 0.55 0.54 2871.989717 2130.569379 6.090842 735.329496 -11.602875 12.334580 705600.000000 708123.598936 1027.258307 374.433214 652.825093 20.584679 0.365853 18.069889 316.791635 39.571690 17.129427 635.695666 0.000000 0.000000 0.000000 0.000000 
39 0.55 0.55 0.54 2894.763343 2157.930331 2.174334 734.658679 -11.602875 12.639544 705600.000000 708112.452557 1027.287942 374.467080 652.820862 20.821755 0.518334 18.073253 316.827195 39.566631 17.206351 635.614511 0.000000 0.000000 0.000000 0.000000 
40 0.55 0.55 0.54 2851.471068 2115.007061 1.799983 734.664025 -11.602875 12.628650 705600.000000 708069.616850 1027.287716 374.466816 652.820900 20.853223 0.512888 18.075069 316.824924 39.566823 17.203904 635.616996 0.000000 0.000000 0.000000 0.000000 
41 0.55 0.55 0.56 2893.596940 2156.054946 2.716523 734.825471 -11.532195 12.620210 705600.000000 708173.150549 1027.280581 374.458664 652.821917 20.782543 0.544007 18.073869 316.816580 39.568215 17.185780 635.636138 0.000000 0.000000 0.000000 0.000000 
42 0.55 0.55 0.56 2951.531399 2214.312133 2.410375 734.808891 -11.532195 12.619583 705600.000000 708226.799063 1027.281300 374.459493 652.821807 20.805260 0.543694 18.071562 316.819789 39.568141 17.190059 635.631749 0.000000 0.000000 0.000000 0.000000 
43 0.55 0.55 0.56 2940.316364 2200.237104 5.230940 734.848319 -11.532195 12.620510 705600.000000 708268.410888 1027.279543 374.457493 652.822050 20.633704 0.544158 18.068564 316.820677 39.568252 17.188324 635.633726 0.000000 0.000000 0.000000 0.000000 
44 0.55 0.55 0.57 2935.741325 2201.631067 0.332228 733.778030 -11.745074 12.847633 705600.000000 708317.614505 1027.326818 374.511521 652.815297 21.092805 0.551279 18.073150 316.877245 39.561127 17.311832 635.503464 0.000000 0.000000 0.000000 0.000000 
45 0.55 0.55 0.58 2982.681704 2249.119533 0.376345 733.185825 -11.932009 12.850229 705600.000000 708372.672657 1027.352949 374.541399 652.811549 21.039450 0.459110 18.070966 316.912898 39.557535 17.384868 635.426681 0.000000 0.000000 0.000000 0.000000 
46 0.55 0.55 0.57 2970.781860 2237.458063 0.216777 733.107019 -11.932009 12.862979 705600.000000 708385.353032 1027.348140 374.537311 652.810829 21.128191 0.465485 18.070683 316.909357 39.557270 17.386368 635.416739 0.007721 0.000000 0.000000 0.000000 
47 0.55 0.55 0.58 2993.686198 2259.861930 0.640550 733.183718 -11.781201 13.025050 705600.000000 708453.752221 1027.353039 374.541504 652.811535 21.017794 0.621924 18.070958 316.912048 39.558498 17.385126 635.426409 0.000000 0.000000 0.000000 0.000000 
48 0.55 0.55 0.58 2997.804344 2263.923331 0.755615 733.125398 -11.781201 13.050710 705600.000000 708433.423615 1027.355610 374.544445 652.811165 20.997638 0.634754 18.070294 316.916124 39.558027 17.392766 635.418400 0.000000 0.000000 0.000000 0.000000 
49 0.55 0.55 0.60 2895.979395 2160.518785 2.310616 733.149994 -11.713040 13.101514 705600.000000 708357.235960 1027.354527 374.543205 652.811321 20.828057 0.694237 18.070385 316.915337 39.557483 17.389734 635.421588 0.000000 0.000000 0.000000 0.000000 
50 0.55 0.55 0.61 2943.821358 2209.437252 1.468688 732.915418 -11.713040 13.200076 705600.000000 708339.115863 1027.356588 374.546974 652.809614 20.916441 0.743518 18.069079 316.921221 39.556674 17.410891 635.391002 0.007721 0.000000 0.000000 0.000000 
51 0.55 0.55 0.61 2903.692237 2169.357497 1.470625 732.864115 -11.713040 13.202678 705600.000000 708295.896346 1027.358853 374.549563 652.809290 20.916441 0.744819 18.068890 316.924799 39.555874 17.417219 635.384350 0.007721 0.000000 0.000000 0.000000 
52 0.55 0.55 0.61 2916.894949 2180.969846 3.107606 732.817497 -11.713040 13.202121 705600.000000 708363.913033 1027.360909 374.551915 652.808995 20.773135 0.744540 18.068718 316.927491 39.555706 17.422968 635.378305 0.007721 0.000000 0.000000 0.000000 
53 0.55 0.55 0.61 2959.412657 2223.534688 3.118089 732.759881 -11.713040 13.216135 705600.000000 708463.071762 1027.363448 374.554820 652.808629 20.773135 0.751547 18.068056 316.931137 39.555627 17.430520 635.370388 0.007721 0.000000 0.000000 0.000000 
54 0.55 0.55 0.61 2963.857154 2230.420053 1.575533 731.861568 -11.713040 13.485538 705600.000000 708505.156669 1027.369947 374.567888 652.802059 20.931677 0.886249 18.065673 316.950837 39.551377 17.507537 635.255915 0.038607 0.000000 0.000000 0.000000 
55 0.55 0.55 0.61 2936.800126 2203.366286 1.512110 731.921730 -11.713040 13.497904 705600.000000 708521.289167 1027.383862 374.580979 652.802882 20.941269 0.892432 18.065879 316.962792 39.552308 17.516553 635.263164 0.023164 0.000000 0.000000 0.000000 
56 0.55 0.55 0.62 2915.144542 2181.521960 1.059647 732.562935 -11.537598 13.515967 705600.000000 708546.836835 1027.380428 374.572822 652.807606 21.066732 0.989185 18.068669 316.947993 39.556160 17.461683 635.345922 0.000000 0.000000 0.000000 0.000000 
57 0.55 0.55 0.62 2991.700864 2256.294717 2.880044 732.526103 -11.537598 13.516391 705600.000000 708589.291871 1027.373756 374.566610 652.807147 20.822122 0.989397 18.066745 316.943600 39.556264 17.459794 635.339631 0.007721 0.000000 0.000000 0.000000 
58 0.55 0.55 0.62 2974.731787 2241.030627 1.889276 731.811885 -11.771093 13.526079 705600.000000 708662.708914 1027.388700 374.586516 652.802184 20.893867 0.877493 18.064576 316.969005 39.552936 17.530992 635.248028 0.023164 0.000000 0.000000 0.000000 
59 0.55 0.55 0.63 3046.912413 2315.338149 0.983883 730.590381 -11.771093 13.732225 705600.000000 708694.799068 1027.417747 374.623956 652.793791 21.096988 0.980566 18.061443 317.015946 39.546567 17.655640 635.091823 0.046328 0.000000 0.000000 0.000000 
60 0.55 0.55 0.63 3031.409837 2298.794014 1.981295 730.634528 -11.771093 13.727859 705600.000000 708683.368186 1027.424080 374.629790 652.794291 20.904154 0.978383 18.061149 317.021050 39.547591 17.658859 635.096825 0.038607 0.000000 0.000000 0.000000 
61 0.55 0.55 0.61 3068.649261 2336.264979 1.957359 730.426923 -11.771093 13.747742 705600.000000 708735.798270 1027.408386 374.616073 652.792312 20.909011 0.988325 18.060407 317.009675 39.545991 17.659808 635.070734 0.061771 0.000000 0.000000 0.000000 
62 0.55 0.55 0.62 3088.904647 2358.544004 0.840038 729.520605 -12.004693 13.722811 705600.000000 708776.472411 1027.390376 374.605351 652.785025 21.059001 0.859059 18.057569 317.004753 39.543030 17.713601 634.955603 0.115821 0.000000 0.000000 0.000000 
63 0.55 0.55 0.63 2991.692399 2263.213191 0.880425 727.598783 -12.364412 13.717068 705600.000000 708712.659478 1027.334316 374.565223 652.769092 20.985003 0.676328 18.050167 316.981101 39.533955 17.811343 634.710665 0.247084 0.000000 0.000000 0.000000 
64 0.55 0.55 0.64 3020.442280 2291.915353 1.204301 727.322626 -12.419791 13.718332 705600.000000 708736.561476 1027.329932 374.563030 652.766902 21.328267 0.649271 18.049613 316.980620 39.532796 17.828516 634.675859 0.262527 0.000000 0.000000 0.000000 
65 0.55 0.55 0.64 3000.057534 2272.551031 0.555983 726.950520 -12.419791 13.713586 705600.000000 708711.872270 1027.296639 374.533422 652.763218 21.047517 0.646898 18.048288 316.954952 39.530181 17.825096 634.629266 0.308855 0.000000 0.000000 0.000000 
66 0.55 0.55 0.62 2978.181572 2251.318261 0.373818 726.489493 -12.506201 13.728615 705600.000000 708766.463490 1027.275554 374.516362 652.759192 21.133927 0.611207 18.046628 316.941713 39.528022 17.840860 634.570869 0.347462 0.000000 0.000000 0.000000 
67 0.55 0.55 0.64 3022.894962 2297.804046 2.080037 723.010879 -12.876056 13.730447 705600.000000 708785.431041 1027.072767 374.345121 652.727645 21.438456 0.427196 18.034138 316.799809 39.511175 17.916466 634.131697 0.679482 0.000000 0.000000 0.000000 
68 0.55 0.55 0.64 2970.827491 2248.074374 0.380884 722.372233 -12.933699 13.756366 705600.000000 708785.415226 1027.034659 374.312830 652.721829 21.233315 0.411334 18.031846 316.771665 39.509320 17.929477 634.051099 0.741253 0.000000 0.000000 0.000000 
69 0.55 0.55 0.64 2953.357369 2233.200789 0.460058 719.696523 -13.150445 13.772564 705600.000000 708744.960865 1026.846163 374.149467 652.696696 21.265212 0.311060 18.022270 316.632642 39.494556 17.955380 633.714372 1.026944 0.000000 0.000000 0.000000 
70 0.55 0.55 0.63 2931.167716 2210.905291 0.464745 719.797679 -13.150445 13.787455 705600.000000 708752.631455 1026.858269 374.160490 652.697779 21.265212 0.318505 18.022627 316.642255 39.495609 17.959340 633.726937 1.011501 0.000000 0.000000 0.000000 
71 0.55 0.55 0.62 2939.573947 2219.275282 0.436000 719.862665 -13.150445 13.786164 705600.000000 708741.764220 1026.863685 374.165274 652.698411 21.001020 0.317860 18.022859 316.645377 39.497038 17.959542 633.735089 1.003780 0.000000 0.000000 0.000000 
72 0.55 0.55 0.62 3002.328685 2282.495771 0.436623 719.396291 -13.150445 13.788123 705600.000000 708790.402892 1026.826268 374.132359 652.693909 21.001020 0.318839 18.021194 316.618021 39.493144 17.959532 633.676548 1.057830 0.000000 0.000000 0.000000 
73 0.55 0.55 0.63 2999.462473 2283.133762 1.490819 714.837892 -13.410301 13.785243 705600.000000 708773.888267 1026.480573 373.830137 652.650436 21.400219 0.187471 18.004903 316.359795 39.465439 17.979288 633.103707 1.567441 0.000000 0.000000 0.000000 
74 0.55 0.55 0.63 2953.708240 2236.663228 3.016826 714.028187 -13.410301 13.892571 705600.000000 708760.157444 1026.425155 373.782284 652.642872 21.515057 0.241135 18.002003 316.316694 39.463586 17.988738 633.001758 1.652376 0.000000 0.000000 0.000000 
75 0.55 0.55 0.63 3012.650516 2298.546013 0.990088 713.114416 -13.410301 13.915992 705600.000000 708814.306522 1026.349481 373.715494 652.633987 21.345627 0.252846 17.998744 316.258930 39.457821 17.986373 632.887139 1.760475 0.000000 0.000000 0.000000 
76 0.55 0.55 0.63 3017.188877 2303.839567 0.988008 712.361301 -13.410301 13.907701 705600.000000 708845.856447 1026.283292 373.656729 652.626563 21.345627 0.248700 17.996061 316.209396 39.451272 17.980635 632.792797 1.853132 0.000000 0.000000 0.000000 
77 0.55 0.55 0.62 2983.040221 2269.514228 0.989414 712.536579 -13.410301 13.913322 705600.000000 708882.475527 1026.300410 373.672074 652.628336 21.345627 0.251511 17.996684 316.221295 39.454096 17.983670 632.814698 1.829968 0.000000 0.000000 0.000000 
78 0.55 0.55 0.62 2981.263805 2274.430321 0.663020 706.170465 -13.410301 14.202835 705600.000000 708934.026863 1025.794207 373.227211 652.566997 21.289493 0.396267 17.973981 315.839678 39.413552 17.988007 632.015465 2.563524 0.000000 0.000000 0.000000 
79 0.55 0.55 0.62 2988.083496 2282.135489 0.231043 705.716964 -13.410301 14.200473 705600.000000 708945.799879 1025.756225 373.193647 652.562578 21.191651 0.395086 17.972337 315.811490 39.409820 17.986437 631.958592 2.617549 0.000000 0.000000 0.000000 
80 0.55 0.55 0.63 3047.258353 2342.987385 0.137757 704.133210 -13.493673 14.193579 705600.000000 709037.966386 1025.627255 373.080021 652.547235 21.158085 0.349953 17.966712 315.712400 39.400909 17.984484 631.759863 2.802887 0.000000 0.000000 0.000000 
81 0.55 0.55 0.63 3119.135889 2415.905239 0.131568 703.099082 -13.493673 14.175663 705600.000000 709097.339497 1025.540326 373.003180 652.537146 21.158085 0.340995 17.963051 315.648777 39.391352 17.980503 631.630189 2.926454 0.000000 0.000000 0.000000 
82 0.55 0.55 0.63 3015.029669 2312.553522 0.115888 702.360259 -13.493673 14.171446 705600.000000 709104.411313 1025.473502 372.943691 652.529811 21.123208 0.338886 17.960420 315.596361 39.386909 17.972998 631.537702 3.019111 0.000000 0.000000 0.000000 
83 0.55 0.55 0.63 3062.030888 2359.203329 0.116139 702.711420 -13.493673 14.172186 705600.000000 709117.185006 1025.499434 372.966292 652.533142 21.123208 0.339256 17.961676 315.615573 39.389043 17.970783 631.581855 2.980504 0.000000 0.000000 0.000000 
84 0.56 0.56 0.63 2942.664460 2239.628837 0.276319 702.759303 -13.493673 14.163131 705600.000000 709028.163871 1025.505608 372.971941 652.533667 21.221065 0.334729 17.961845 315.621394 39.388702 17.973097 631.587787 2.972783 0.000000 0.000000 0.000000 
85 0.56 0.56 0.63 2966.214768 2263.445462 0.985471 701.783836 -13.493673 14.166520 705600.000000 709102.569229 1025.424372 372.900201 652.524171 20.921594 0.336424 17.957916 315.561672 39.380613 17.970573 631.464994 3.088603 0.000000 0.000000 0.000000 
86 0.56 0.56 0.63 3004.181389 2300.840502 0.276304 703.064583 -13.493673 14.163086 705600.000000 709103.354809 1025.533558 372.996856 652.536702 21.221065 0.334706 17.963012 315.643349 39.390496 17.976455 631.625996 2.934251 0.000000 0.000000 0.000000 
87 0.56 0.55 0.63 2939.999088 2242.706872 0.108762 697.183454 -13.644584 14.192114 705600.000000 709079.019228 1025.062748 372.583436 652.479312 21.171553 0.273765 17.942011 315.290436 39.350989 17.969742 630.896383 3.613186 0.000000 0.000000 0.000000 
88 0.56 0.56 0.63 3012.078822 2314.716072 0.181406 697.181345 -13.644584 14.180882 705600.000000 709105.080539 1025.062844 372.583544 652.479299 21.204429 0.268149 17.942004 315.291727 39.349814 17.970005 630.896108 3.613186 0.000000 0.000000 0.000000 
89 0.56 0.56 0.63 2936.053315 2239.405909 0.447655 696.199751 -13.644584 14.180361 705600.000000 709018.460129 1024.974816 372.504591 652.470225 21.267528 0.267889 17.938406 315.224932 39.341252 17.968484 630.764566 3.737175 0.000000 0.000000 0.000000 
90 0.56 0.56 0.64 2920.088002 2223.244952 0.878074 695.964975 -13.709820 14.196972 705600.000000 709048.956747 1024.960312 372.492240 652.468072 21.332764 0.243576 17.937564 315.211798 39.342878 17.972777 630.734956 3.760339 0.000000 0.000000 0.000000 
91 0.56 0.56 0.63 2987.055338 2291.829756 0.444368 694.781213 -13.709820 14.199490 705600.000000 709076.556336 1024.863406 372.406817 652.456589 21.269075 0.244835 17.933394 315.138280 39.335143 17.970779 630.586436 3.899374 0.000000 0.000000 0.000000 
92 0.56 0.56 0.63 2985.610100 2292.030675 0.236103 693.343323 -13.709820 14.230869 705600.000000 709051.740779 1024.744584 372.301965 652.442619 21.222149 0.260525 17.928211 315.049553 39.324201 17.967365 630.406060 4.069194 0.000000 0.000000 0.000000 
93 0.56 0.56 0.63 2974.232739 2281.763764 0.870185 691.598790 -13.821917 14.218927 705600.000000 709028.379622 1024.614405 372.188376 652.426029 21.334246 0.198505 17.922028 314.944709 39.321639 17.976980 630.186771 4.262279 0.000000 0.000000 0.000000 
94 0.56 0.56 0.62 2939.496878 2248.845197 0.871309 689.780371 -13.821917 14.224551 705600.000000 709019.627611 1024.462661 372.054340 652.408321 21.334246 0.201317 17.915515 314.830959 39.307865 17.971157 629.958711 4.478453 0.000000 0.000000 0.000000 
95 0.56 0.56 0.61 2923.260997 2232.793955 0.150628 690.316414 -13.821917 14.216933 705600.000000 709100.963233 1024.505291 372.091805 652.413486 21.205140 0.197508 17.917429 314.863405 39.310971 17.970796 630.026008 4.416681 0.000000 0.000000 0.000000 
96 0.56 0.56 0.62 2964.735447 2275.655460 1.687393 687.392594 -13.832503 14.223692 705600.000000 709100.817065 1024.268539 371.883984 652.384554 21.417588 0.195594 17.907123 314.688467 39.288395 17.960839 629.667714 4.756001 0.000000 0.000000 0.000000 
